,type,v:0,v:1,v:2,radius,Points:0,Points:1,Points:2
12113,2,0.026269999999999998,0.018178,-0.00052834,0.0021,0.01804,-0.027589,0.16460999999999998
12114,2,0.023436000000000002,0.021983000000000003,-0.00037652,0.0021,0.021467,-0.025214,0.16509000000000001
12115,2,0.027464999999999996,0.024748,-0.00015006,0.0021,0.024236,-0.02877,0.16412000000000002
12116,2,0.026626999999999998,0.028582,-4.446399999999999e-05,0.0021,0.027997,-0.028078,0.16625
12117,2,0.025913,0.027703,-0.00013414,0.0021,0.027163999999999997,-0.027089999999999996,0.16163
12118,2,0.023418,0.026402,-0.00032248,0.0021,0.025648,-0.024888999999999998,0.16487000000000002
12119,2,0.027670999999999998,0.036351,-0.00019915,0.0021,0.035616,-0.028591000000000002,0.16271
12120,2,0.02355,0.03053,-0.00012381,0.0021,0.029966000000000003,-0.024658000000000003,0.15967
12121,2,0.026683,0.03366,-0.00017462,0.0021,0.032929,-0.027627999999999996,0.15964
12122,2,0.025241999999999997,0.036654,-0.00034107,0.0021,0.036074,-0.02624,0.16615
12123,2,0.023992,0.033774,-0.00040429,0.0021,0.033099,-0.025262,0.16317
12124,2,0.021841,0.035036000000000005,-0.00021322,0.0021,0.03433,-0.022841,0.15997
12125,2,0.027889999999999998,0.038001,2.7365e-05,0.0021,0.037439,-0.028586,0.15866
12126,2,0.027857999999999997,0.043975,6.2653e-05,0.0021,0.043458,-0.028436000000000003,0.16566
12127,2,0.026948000000000003,0.040577999999999996,-9.8396e-06,0.0021,0.039823000000000004,-0.027617000000000003,0.16249
12128,2,0.022682,0.038218,-0.00024199,0.0021,0.037620999999999995,-0.023294,0.1636
12129,2,0.025908999999999998,0.04325,0.00015996,0.0021,0.042925,-0.026445,0.1599
12130,2,0.02366,0.038758999999999995,-0.00016522,0.0021,0.038141,-0.024568,0.15964
12131,2,0.024247,0.041691000000000006,-5.5408e-05,0.0021,0.041033,-0.024896,0.16545
12132,2,0.022377,0.041926,-4.9885e-05,0.0021,0.041413,-0.022986000000000003,0.16172999999999998
12133,2,0.026632999999999997,0.048492,1.7969e-05,0.0021,0.048268,-0.026989,0.16462000000000002
12134,2,0.024635,0.044961,-7.2834000000000004e-06,0.0021,0.044712,-0.025106,0.16344
12135,2,0.026045999999999996,0.048713,-0.00015594,0.0021,0.048131,-0.02638,0.15896
12136,2,0.022595,0.047962,0.00010469,0.0021,0.047871,-0.022829,0.165
12137,2,0.022521,0.046612,0.00037948,0.0021,0.046035,-0.022931,0.16011
12138,2,0.023880000000000002,0.05082,-0.00046530000000000003,0.0021,0.050084,-0.023712,0.16154000000000002
12139,2,0.028049,0.054612,-5.5413e-05,0.0021,0.054229999999999993,-0.028408999999999997,0.16498
12140,2,0.027469,0.057975,-9.235700000000001e-05,0.0021,0.057638,-0.027723,0.16263
12141,2,0.024544,0.052273,-3.1109e-05,0.0021,0.051888,-0.024932,0.16512000000000002
12142,2,0.025979000000000002,0.053617,-8.5245e-05,0.0021,0.053389,-0.026304,0.16146
12143,2,0.025516999999999998,0.056742999999999995,-4.7396000000000005e-05,0.0021,0.05662999999999999,-0.025727999999999997,0.15885
12144,2,0.021905,0.054317,-3.3438e-06,0.0021,0.054273,-0.022327,0.16244
12145,2,0.024069999999999998,0.05645599999999999,-4.2538999999999994e-05,0.0021,0.056027999999999994,-0.024488,0.16560999999999998
12146,2,0.021292,0.058626,-0.00016308,0.0021,0.058317999999999995,-0.021616,0.1616
12147,2,0.026860000000000002,0.06311900000000001,-1.4499999999999998e-05,0.0021,0.062932,-0.027014999999999997,0.16045
12148,2,0.026022000000000003,0.063861,-3.4794e-05,0.0021,0.06356200000000001,-0.026213999999999998,0.16577999999999998
12149,2,0.024529,0.060889,-0.00010084,0.0021,0.060507000000000005,-0.024753,0.16330999999999998
12150,2,0.023579,0.064791,-4.1118e-05,0.0021,0.064497,-0.023727,0.16254000000000002
12151,2,0.023866,0.060612,-0.000126,0.0021,0.060455999999999996,-0.02401,0.15889
12152,2,0.02231,0.065662,2.3809000000000002e-05,0.0021,0.065335,-0.022481,0.16647
12153,2,0.028036000000000002,0.066923,-1.5517e-05,0.0021,0.066868,-0.028135000000000004,0.16137
12154,2,0.026077999999999997,0.067776,-1.276e-05,0.0021,0.067676,-0.026177999999999996,0.16499
12155,2,0.024212,0.06856,-1.2885e-05,0.0021,0.068471,-0.024253999999999998,0.16132
12156,2,0.022213999999999998,0.069348,-3.0973e-05,0.0021,0.069273,-0.022300999999999998,0.16499
12157,2,0.023395,0.044541000000000004,0.0010603,0.0021,0.043768,-0.021509,0.16538
12158,1,0.014366,0.046659,0.011584,0.0021,0.048433,-0.019857,0.16166
12159,2,0.020138999999999997,0.051259000000000006,0.00032576,0.0021,0.051320000000000005,-0.020453,0.16476
12160,2,0.020268,0.057918,-4.1336000000000005e-05,0.0021,0.057451999999999996,-0.020544,0.16555999999999998
12161,2,0.019750999999999998,0.054094,-1.2562000000000001e-05,0.0021,0.054064,-0.020109000000000002,0.15888
12162,2,0.017085,0.05479,0.00020163,0.0021,0.05464600000000001,-0.018265,0.16342
12163,2,0.020863,0.062061,-5.481e-05,0.0021,0.061588,-0.021136000000000002,0.16514
12164,2,0.016880000000000003,0.061097000000000005,-0.00023863,0.0021,0.060752999999999995,-0.017297,0.15842
12165,2,0.019925,0.06260399999999999,-0.00016261,0.0021,0.062224,-0.020165,0.16111
12166,2,0.017556,0.059642999999999995,-9.3706e-05,0.0021,0.059073,-0.017708,0.16292
12167,2,0.017238999999999997,0.063587,7.346100000000001e-05,0.0021,0.063083,-0.017352,0.16410999999999998
12168,2,0.021206,0.066091,-9.9245e-05,0.0021,0.065826,-0.021374,0.15933
12169,2,0.020478,0.069905,-1.7854000000000002e-05,0.0021,0.06989400000000001,-0.020511,0.16007000000000002
12170,2,0.01488,0.06604,0.00016296,0.0021,0.065777,-0.014391999999999999,0.16284
12171,2,0.019804,0.066541,3.5241e-05,0.0021,0.066262,-0.019954,0.16325
12172,2,0.018436,0.070336,-5.494e-05,0.0021,0.070302,-0.018444,0.1637
12173,2,0.017246,0.066971,-9.405700000000001e-05,0.0021,0.066733,-0.017335,0.16000999999999999
12174,2,0.016566,0.070668,-8.7568e-05,0.0021,0.07066499999999999,-0.016608,0.15872999999999998
12175,2,0.017105000000000002,0.067014,0.00013293,0.0021,0.066826,-0.016881,0.16605
12176,2,0.014601,0.071151,-5.0695e-05,0.0021,0.07107000000000001,-0.014543,0.16236
12177,2,0.015045,0.071107,6.0083e-05,0.0021,0.07097300000000001,-0.015028,0.16652999999999998
12178,1,0.066294,-0.029334,1.9721e-05,0.0021,-0.029358999999999996,-0.066371,0.17144
12179,1,0.06628400000000001,-0.029456,2.2095e-05,0.0021,-0.029486000000000002,-0.066336,0.16718
12180,1,0.06752799999999999,-0.026166000000000002,-3.4223000000000003e-06,0.0021,-0.026195,-0.067663,0.17387
12181,1,0.067892,-0.025394999999999997,-1.1089000000000002e-05,0.0021,-0.025447,-0.067993,0.16976
12182,1,0.069465,-0.021825999999999998,0.0013146,0.0021,-0.022006,-0.069392,0.1733
12183,1,0.065788,-0.022601,-6.4365e-06,0.0021,-0.022658,-0.06587799999999999,0.16729000000000002
12184,1,0.069713,-0.021122,-3.1469e-05,0.0021,-0.021193,-0.069752,0.16788
12185,1,0.066603,-0.020043000000000002,-6.9301e-05,0.0021,-0.02017,-0.066692,0.17054
12186,1,0.07028999999999999,-0.018196,-4.2448000000000004e-05,0.0021,-0.018365,-0.070339,0.17144
12187,1,0.066957,-0.018549,-0.00012261,0.0021,-0.018665,-0.06708099999999999,0.17440999999999998
12188,1,0.07055399999999999,-0.017004,-3.9489e-05,0.0021,-0.01711,-0.070572,0.16746
12189,1,0.067237,-0.015744,-4.918e-05,0.0021,-0.016066999999999998,-0.06721,0.16985999999999998
12190,1,0.071089,-0.014136000000000001,-7.8151e-05,0.0021,-0.014236000000000002,-0.071147,0.1718
12191,1,0.067367,-0.01439,-0.00018623,0.0021,-0.014544,-0.067476,0.17377
12192,1,0.071388,-0.012950999999999999,-5.8706000000000003e-05,0.0021,-0.013032,-0.07139,0.16779000000000002
12193,1,0.067673,-0.011743,-7.8928e-06,0.0021,-0.011927,-0.067508,0.17044
12194,1,0.068629,-0.0099993,-0.00013056,0.0021,-0.010081999999999999,-0.0686,0.16683
12195,1,0.07213,-0.0091257,-5.334e-05,0.0021,-0.0091927,-0.07215099999999999,0.17365
12196,1,0.07212,-0.0092096,-5.862399999999999e-05,0.0021,-0.009273100000000001,-0.072111,0.16946
12197,1,0.068709,-0.0079934,-4.5031e-05,0.0021,-0.0080764,-0.068702,0.17157999999999998
12198,1,0.065604,-0.010745999999999999,-0.00024138,0.0021,-0.01082,-0.065676,0.17426
12199,1,0.07257100000000001,-0.005604,-4.2598e-05,0.0021,-0.0056412,-0.07256,0.17149
12200,1,0.068971,-0.0045547,-0.00010003,0.0021,-0.004582,-0.068988,0.17388
12201,1,0.069227,-0.0038470999999999996,-0.00013685,0.0021,-0.0037863,-0.069146,0.16978
12202,1,0.07257899999999999,-0.0015509,-5.4723000000000004e-05,0.0021,-0.0015492000000000001,-0.072562,0.17065999999999998
12203,1,0.067985,8.2754e-07,-0.00016442,0.0021,6.5235e-05,-0.067898,0.16873
12204,1,0.07255299999999999,4.6716000000000005e-05,-5.2754e-05,0.0021,4.7438e-05,-0.07258200000000001,0.17453
12205,1,0.066679,0.00030416,-0.00013808,0.0021,0.00034489,-0.06667000000000001,0.17273
12206,1,0.072551,0.0014437999999999999,-6.950600000000001e-05,0.0021,0.0014245,-0.072545,0.16774
12207,1,0.070376,0.0018721,-9.7781e-05,0.0021,0.0018953,-0.070358,0.17154
12208,1,0.072587,0.0050028,-5.4203e-05,0.0021,0.0050199,-0.07258300000000001,0.16994
12209,1,0.069208,0.0039403,-0.00013153,0.0021,0.0039667999999999995,-0.069138,0.16789
12210,1,0.067873,0.0046345,-0.00011403,0.0021,0.004665,-0.067913,0.17348
12211,1,0.07232000000000001,0.004942899999999999,-6.1707e-05,0.0021,0.004942899999999999,-0.072382,0.17412
12212,2,0.068207,0.0077691,-0.00014608,0.0021,0.0077572000000000006,-0.06823,0.16942000000000002
12213,2,0.065734,0.0082576,-0.00012839,0.0021,0.008292299999999999,-0.065812,0.17345
12214,2,0.069941,0.0082488,-8.591299999999999e-05,0.0021,0.0082635,-0.069991,0.17319
12215,2,0.072159,0.009156999999999998,-5.4467e-05,0.0021,0.0091545,-0.07217799999999999,0.16976
12216,2,0.07142000000000001,0.012668,-4.7703e-05,0.0021,0.012659,-0.071463,0.17194
12217,2,0.071185,0.012695999999999999,-7.589100000000001e-05,0.0021,0.012662999999999999,-0.071217,0.16775
12218,2,0.06768300000000001,0.011909000000000001,-0.00011542,0.0021,0.011883,-0.067754,0.16997
12219,2,0.06794800000000001,0.011815,-7.9433e-05,0.0021,0.011814,-0.068026,0.17415
12220,2,0.07070599999999999,0.01625,-3.8907e-05,0.0021,0.016235,-0.070743,0.16987
12221,2,0.067631,0.015735,-7.3167e-05,0.0021,0.015721000000000002,-0.067716,0.1727
12222,2,0.0662,0.018462,-9.889299999999999e-05,0.0021,0.018438,-0.066289,0.16864
12223,2,0.070066,0.019597999999999997,-3.476e-05,0.0021,0.019592,-0.070101,0.16748
12224,2,0.06995,0.019974000000000002,-3.0683000000000004e-05,0.0021,0.019968,-0.070002,0.17165
12225,2,0.065809,0.020772,-6.8167e-05,0.0021,0.020744,-0.065929,0.1721
12226,2,0.068758,0.02352,-3.2383000000000005e-05,0.0021,0.023528999999999998,-0.068797,0.16738
12227,2,0.068537,0.024,-3.4337e-05,0.0021,0.024003999999999998,-0.068593,0.17154
12228,2,0.065569,0.025689,-4.8373e-05,0.0021,0.025679,-0.065665,0.16908
12229,2,0.066939,0.027856,-2.5608000000000003e-05,0.0021,0.027847000000000004,-0.067013,0.17239000000000002
12230,2,0.065301,0.03167,-1.3827999999999999e-05,0.0021,0.031675999999999996,-0.065363,0.17249
12231,1,0.062936,-0.036238,1.7367e-05,0.0021,-0.036258,-0.06302200000000001,0.17056
12232,1,0.062669,-0.036724,2.8632e-05,0.0021,-0.036657,-0.06274500000000001,0.17472000000000001
12233,1,0.061069000000000005,-0.039041,3.6614e-05,0.0021,-0.039081,-0.061142999999999996,0.16813
12234,1,0.060307000000000006,-0.039068,3.3958e-05,0.0021,-0.039057999999999995,-0.060387,0.17225
12235,1,0.058960000000000005,-0.042183,8.6355e-05,0.0021,-0.042246,-0.059052999999999994,0.16989
12236,1,0.058525,-0.042937,0.00012923,0.0021,-0.042955,-0.058586,0.17398
12237,1,0.059364,-0.034841000000000004,0.00013726,0.0021,-0.034953,-0.059567999999999996,0.17253
12238,1,0.064916,-0.032748,3.0386e-05,0.0021,-0.032755,-0.064983,0.16940999999999998
12239,1,0.064721,-0.033171,3.0067e-05,0.0021,-0.033174,-0.064809,0.17369
12240,1,0.06149400000000001,-0.031403,9.7061e-05,0.0021,-0.03145,-0.061648,0.17157
12241,1,0.062176999999999996,-0.030309,8.3879e-05,0.0021,-0.030374,-0.062265,0.16731
12242,1,0.059578,-0.029069,0.00010391,0.0021,-0.029142,-0.059821000000000006,0.17455
12243,1,0.059005999999999996,-0.033092,6.8097e-05,0.0021,-0.033181999999999996,-0.059102999999999996,0.16874
12244,1,0.059833000000000004,-0.02775,9.332100000000001e-05,0.0021,-0.027779,-0.060009,0.17045
12245,1,0.06322,-0.027157999999999998,3.4928e-05,0.0021,-0.027239,-0.063388,0.17349
12246,1,0.063762,-0.026741,4.471e-05,0.0021,-0.026808,-0.06387899999999999,0.16924
12247,1,0.064674,-0.023587,-2.9582e-05,0.0021,-0.023679,-0.064828,0.17182999999999998
12248,1,0.060471000000000004,-0.024017,4.1812e-05,0.0021,-0.023938,-0.060655999999999995,0.17265
12249,1,0.061829999999999996,-0.023063,2.1693e-05,0.0021,-0.023017,-0.061988,0.16879
12250,1,0.05941900000000001,-0.025749,8.1764e-05,0.0021,-0.025769,-0.059529,0.1668
12251,1,0.06297,-0.019887000000000002,-9.0254e-05,0.0021,-0.019962,-0.06312000000000001,0.17268
12252,1,0.058809,-0.020035,-2.8908000000000002e-05,0.0021,-0.020007,-0.058988,0.17217000000000002
12253,1,0.059597000000000004,-0.019524,-2.1624e-05,0.0021,-0.019544,-0.059757000000000005,0.16807
12254,1,0.063408,-0.017761000000000002,-8.203e-05,0.0021,-0.017911,-0.063496,0.16904
12255,1,0.06351699999999999,-0.015681999999999998,-0.00016967,0.0021,-0.015811000000000002,-0.06365599999999999,0.17267000000000002
12256,1,0.06006,-0.015377000000000002,-7.1765e-05,0.0021,-0.015431,-0.06019,0.16745
12257,1,0.059445000000000005,-0.015927,-0.00010676,0.0021,-0.015909,-0.059628999999999995,0.17156
12258,1,0.063924,-0.013566,-0.00015717,0.0021,-0.013744,-0.06388200000000001,0.16881
12259,1,0.060949,-0.012445,-0.00020501,0.0021,-0.012403,-0.061063,0.17336
12260,1,0.059287,-0.011734,-0.0001347,0.0021,-0.011712,-0.059446000000000006,0.16956
12261,1,0.06443600000000001,-0.01014,-0.0002917,0.0021,-0.010121,-0.064421,0.16677
12262,1,0.063493,-0.010029999999999999,-0.00026823,0.0021,-0.010093000000000001,-0.063435,0.17082
12263,1,0.059685,-0.0085935,-0.00018362,0.0021,-0.0085149,-0.059838999999999996,0.17226
12264,1,0.060447,-0.0073051,-0.0014735,0.0021,-0.00727,-0.061373000000000004,0.1685
12265,1,0.065513,-0.0068998,-0.00026382,0.0021,-0.006764,-0.065462,0.16931
12266,1,0.065036,-0.0067775000000000005,-0.00023162,0.0021,-0.0067786999999999995,-0.06488,0.17346
12267,1,0.06093,-0.0053638,-0.00017469,0.0021,-0.005274,-0.061027,0.17484
12268,1,0.061087999999999996,-0.0038506,-0.00019149,0.0021,-0.0036834000000000003,-0.06111799999999999,0.17097
12269,1,0.061861,-0.0031298000000000003,-0.00018966,0.0021,-0.0029643,-0.061867,0.16692
12270,1,0.065187,-0.0028096,-0.00021351,0.0021,-0.0026972,-0.065124,0.17023
12271,1,0.06424099999999999,-0.0027481,-0.00015377,0.0021,-0.0026899999999999997,-0.064275,0.17432
12272,1,0.059701,3.3971e-05,-0.00011096,0.0021,0.00012628,-0.059762,0.16877999999999999
12273,1,0.063877,0.00049964,-0.00016906,0.0021,0.00057063,-0.06383,0.16795
12274,1,0.062559,0.00023692,-0.00013628,0.0021,0.00030303,-0.062555,0.17193
12275,1,0.058949,0.0025123000000000003,-8.4207e-05,0.0021,0.002587,-0.059047,0.17209000000000002
12276,1,0.064947,0.0035609,-0.00015164,0.0021,0.0036100999999999998,-0.064955,0.17074
12277,1,0.061324000000000004,0.0039589,-0.00012781,0.0021,0.003998699999999999,-0.061373000000000004,0.16863
12278,1,0.062895,0.0051733000000000005,-0.00010276,0.0021,0.0052527,-0.062983,0.17405
12279,2,0.058304999999999996,0.0063585000000000004,-9.7596e-05,0.0021,0.006389199999999999,-0.058454,0.17047
12280,2,0.063984,0.007626399999999999,-0.00017414,0.0021,0.007625,-0.064047,0.16971
12281,2,0.059751,0.0090273,-0.00013922,0.0021,0.0089852,-0.059908,0.16754000000000002
12282,2,0.06114,0.0094001,-0.00011853,0.0021,0.0094459,-0.061284000000000005,0.17486
12283,2,0.064635,0.014822,-0.00014016,0.0021,0.0148,-0.064748,0.16993
12284,2,0.058461,0.010343000000000001,-0.00012233,0.0021,0.010367,-0.058673,0.17176
12285,2,0.064194,0.01141,-0.00018652,0.0021,0.011366,-0.06428400000000001,0.16764
12286,2,0.063287,0.011278,-0.00013739,0.0021,0.011290999999999999,-0.063413,0.17177
12287,2,0.060423000000000004,0.01289,-0.00015929,0.0021,0.012856999999999999,-0.060609,0.16899
12288,2,0.060424,0.013500999999999999,-0.0001561,0.0021,0.013519,-0.060611,0.17414000000000002
12289,2,0.063855,0.015966,-0.00011132,0.0021,0.01595,-0.063996,0.17461
12290,2,0.060901,0.016456000000000002,-0.00015252,0.0021,0.016413999999999998,-0.061104,0.17115
12291,2,0.058053999999999994,0.017188,-0.00015686,0.0021,0.017103999999999998,-0.058335000000000005,0.16807
12292,2,0.062145000000000006,0.01826,-0.00014092,0.0021,0.018184,-0.062318,0.1674
12293,2,0.063941,0.021963,-8.4055e-05,0.0021,0.021939,-0.064074,0.1681
12294,2,0.062068,0.019665000000000002,-0.00010677,0.0021,0.01963,-0.062248000000000005,0.17372
12295,2,0.060118,0.02068,-0.00012481,0.0021,0.020621,-0.060333000000000005,0.17015
12296,2,0.05790599999999999,0.02244,-0.00010716,0.0021,0.022371000000000002,-0.058165999999999995,0.17343
12297,2,0.06465599999999999,0.024529,-5.7121000000000004e-05,0.0021,0.024499,-0.064791,0.17349
12298,2,0.060954999999999995,0.024602000000000002,-9.027e-05,0.0021,0.024521,-0.061154999999999994,0.17145
12299,2,0.06333,0.029191,-3.3429e-05,0.0021,0.029181,-0.06343,0.16896
12300,2,0.059552999999999995,0.027172,-8.069e-05,0.0021,0.027097000000000003,-0.059744000000000005,0.16848
12301,2,0.06274400000000001,0.028248000000000002,-3.2945e-05,0.0021,0.028207,-0.062889,0.17300000000000001
12302,2,0.064777,0.0331,-7.0966e-06,0.0021,0.033096,-0.064829,0.16860999999999998
12303,2,0.060740999999999996,0.031584,-3.489e-05,0.0021,0.031570999999999995,-0.06087000000000001,0.17121
12304,2,0.063558,0.035406,-7.4463999999999996e-06,0.0021,0.035416,-0.063609,0.1719
12305,2,0.060753999999999996,0.03305,-2.1190999999999998e-05,0.0021,0.033019,-0.060847000000000005,0.16729000000000002
12306,2,0.059948,0.033911000000000004,-2.8896e-05,0.0021,0.033899,-0.060080999999999996,0.17457
12307,2,0.058427999999999994,0.034933,-3.9642e-05,0.0021,0.034939,-0.058538,0.17033
12308,2,0.062739,0.036677,-2.8529000000000002e-06,0.0021,0.036659,-0.062787,0.16799
12309,2,0.060421,0.038212,-8.1655e-06,0.0021,0.038205,-0.060512,0.17206
12310,2,0.060449,0.040095,6.7173e-06,0.0021,0.040087,-0.060486,0.16834000000000002
12311,2,0.059039,0.04215,1.1271e-05,0.0021,0.042158999999999995,-0.059086,0.17165999999999998
12312,2,0.058209000000000004,0.043456,6.4744e-06,0.0021,0.043432,-0.058240999999999994,0.16731
12313,1,0.052087,-0.050518,7.6171e-05,0.0021,-0.050699,-0.051902,0.1749
12314,1,0.052579999999999995,-0.049607,0.00024624,0.0021,-0.04983,-0.052784000000000005,0.17051
12315,1,0.054384,-0.048057,0.00018043,0.0021,-0.048104,-0.054492,0.1671
12316,1,0.05488099999999999,-0.047786,0.00012173,0.0021,-0.047813999999999995,-0.054778,0.17399
12317,1,0.056750999999999996,-0.045603,0.00013527,0.0021,-0.045572,-0.056821,0.17110999999999998
12318,1,0.05719199999999999,-0.044967,0.00013411,0.0021,-0.044939,-0.057234,0.16699
12319,1,0.05313,-0.043909,0.00038229,0.0021,-0.044137,-0.053467999999999995,0.16905
12320,1,0.053363,-0.043722000000000004,0.00025527,0.0021,-0.043988,-0.053209000000000006,0.17332
12321,1,0.055548,-0.04072,0.00016656,0.0021,-0.040925,-0.055781,0.16769
12322,1,0.055465999999999994,-0.040713,9.989299999999999e-05,0.0021,-0.040875999999999996,-0.055616,0.17188
12323,1,0.057340999999999996,-0.037446,8.6169e-06,0.0021,-0.037609,-0.057426,0.16965999999999998
12324,1,0.055975,-0.037041000000000004,0.00015786,0.0021,-0.037163,-0.056228,0.17372
12325,1,0.052889,-0.037348,0.00012486,0.0021,-0.037752,-0.053283000000000004,0.17029
12326,1,0.052196000000000006,-0.039149,0.00034201,0.0021,-0.039613999999999996,-0.05245,0.17455
12327,1,0.051536,-0.039441000000000004,0.00047794,0.0021,-0.039931,-0.051778,0.16695
12328,1,0.052035000000000005,-0.035188,0.00027623,0.0021,-0.035502,-0.052387,0.17373
12329,1,0.05521,-0.033714,0.00027548,0.0021,-0.034169,-0.055372000000000005,0.17090999999999998
12330,1,0.056898000000000004,-0.03224,0.0002897,0.0021,-0.032382999999999995,-0.057175,0.17481
12331,1,0.056504,-0.029891,0.00012901,0.0021,-0.0302,-0.056589,0.17034000000000002
12332,1,0.052895000000000005,-0.031285,0.00034837,0.0021,-0.03138,-0.05316799999999999,0.1742
12333,1,0.052178999999999996,-0.030628,0.00034363,0.0021,-0.030812,-0.052578999999999994,0.16852999999999999
12334,1,0.051347000000000004,-0.034141000000000005,0.00030337,0.0021,-0.034486,-0.051563,0.16679000000000002
12335,1,0.055669,-0.027856,0.00010073,0.0021,-0.027925,-0.055899000000000004,0.1738
12336,1,0.05311799999999999,-0.027281,0.00027546,0.0021,-0.027208,-0.053448,0.17047
12337,1,0.056736,-0.025023,0.00010396,0.0021,-0.024997,-0.056951,0.17099
12338,1,0.054276,-0.024746999999999998,0.00016579,0.0021,-0.024555,-0.054564999999999995,0.16743
12339,1,0.05674,-0.022903,1.6040999999999998e-05,0.0021,-0.022813999999999997,-0.056989,0.17457
12340,1,0.052565999999999995,-0.023319,0.00014605,0.0021,-0.023128,-0.052801999999999995,0.17115
12341,1,0.055959,-0.021336,5.841399999999999e-05,0.0021,-0.021237,-0.056169000000000004,0.16935999999999998
12342,1,0.054354999999999994,-0.01996,1.813e-05,0.0021,-0.019793,-0.054577999999999995,0.17296
12343,1,0.05322,-0.018308,3.2509e-05,0.0021,-0.018077,-0.053466999999999994,0.1693
12344,1,0.056097,-0.015137000000000001,-5.4186000000000006e-05,0.0021,-0.015011000000000002,-0.056316,0.16919
12345,1,0.055639999999999995,-0.015939,-2.5304e-05,0.0021,-0.015821,-0.055835,0.17334000000000002
12346,1,0.051672,-0.014793,1.7040999999999998e-05,0.0021,-0.014536000000000002,-0.051912,0.17485
12347,1,0.053459000000000007,-0.012919,-2.0118e-05,0.0021,-0.01272,-0.053702,0.17153
12348,1,0.055605999999999996,-0.011359000000000001,-0.00010307,0.0021,-0.011218,-0.05583,0.1675
12349,1,0.05516,-0.009395,-2.9454e-05,0.0021,-0.009184600000000001,-0.055341999999999995,0.17303
12350,1,0.056709,-0.0078521,-4.7542e-05,0.0021,-0.007636700000000001,-0.05685,0.16946
12351,1,0.051996,-0.009846500000000001,-4.8755e-05,0.0021,-0.0095934,-0.052337,0.16912
12352,1,0.050933,-0.0084698,-2.7020999999999998e-05,0.0021,-0.0081688,-0.051278,0.17289000000000002
12353,1,0.057021,-0.005580600000000001,-4.7851000000000007e-05,0.0021,-0.0054155,-0.057149,0.17310999999999999
12354,1,0.053564,-0.004425699999999999,-1.184e-05,0.0021,-0.0042036,-0.053849,0.16877999999999999
12355,1,0.052758000000000006,-0.004606399999999999,-1.199e-05,0.0021,-0.0043777,-0.05305,0.17288
12356,1,0.057852999999999995,-0.0040420000000000005,-8.772e-05,0.0021,-0.0038382,-0.05797000000000001,0.16813
12357,1,0.057678,-0.0015293,-7.4933e-05,0.0021,-0.0014026,-0.057793,0.17214000000000002
12358,1,0.051338999999999996,-0.00013012,9.390399999999999e-06,0.0021,3.7826999999999995e-05,-0.051686,0.16735999999999998
12359,1,0.055671000000000005,-0.00043413,-4.1536000000000003e-05,0.0021,-0.00031181,-0.055853,0.16737
12360,1,0.053592999999999995,-0.00080503,-1.9143e-05,0.0021,-0.00066581,-0.053828999999999995,0.17102
12361,1,0.050602,-0.00034885,4.2631e-06,0.0021,-0.00015574,-0.050935,0.17401
12362,1,0.055398,0.0030258000000000004,-5.0398999999999996e-05,0.0021,0.0030981999999999997,-0.055582000000000006,0.16978
12363,1,0.054919,0.0026631999999999997,-2.8737e-05,0.0021,0.002744,-0.055134,0.17394
12364,1,0.051359,0.0028029,4.9912e-06,0.0021,0.0029021999999999997,-0.051651,0.17122
12365,2,0.057609,0.007110300000000001,-8.9462e-05,0.0021,0.0071777,-0.057789,0.17452
12366,2,0.055586,0.0065780000000000005,-6.798600000000001e-05,0.0021,0.0066005,-0.055808,0.16722
12367,2,0.051355,0.0062496,-4.4698000000000005e-05,0.0021,0.00626,-0.05167000000000001,0.16777
12368,2,0.05430599999999999,0.0064493,-6.1411e-05,0.0021,0.0065033999999999995,-0.054541,0.17198
12369,2,0.051039,0.009059399999999999,-6.2068e-05,0.0021,0.0090852,-0.051403,0.17098
12370,2,0.057195,0.014362999999999999,-0.00012708,0.0021,0.014343,-0.057471,0.17134000000000002
12371,2,0.054911,0.010032,-9.8476e-05,0.0021,0.010042,-0.055196,0.16949
12372,2,0.054242,0.010362999999999999,-0.00010241,0.0021,0.010376,-0.054545,0.17361
12373,2,0.056438999999999996,0.013333000000000001,-0.00013139,0.0021,0.013296,-0.056726,0.16735999999999998
12374,2,0.05196900000000001,0.01312,-0.00010712,0.0021,0.013087999999999999,-0.05235599999999999,0.16906
12375,2,0.053204999999999995,0.014542,-9.9478e-05,0.0021,0.0145,-0.05359,0.17289000000000002
12376,2,0.057397000000000004,0.018359,-0.00012789,0.0021,0.018319,-0.057686,0.17259000000000002
12377,2,0.054022,0.016804,-0.00014098,0.0021,0.016722,-0.054394000000000005,0.16943
12378,2,0.051084,0.018678999999999998,-0.00011416,0.0021,0.018533,-0.051514,0.16698
12379,2,0.053699000000000004,0.018359999999999998,-0.00010887,0.0021,0.018318,-0.054088,0.17472000000000001
12380,2,0.050809,0.0188,-0.00011661,0.0021,0.018694,-0.051285000000000004,0.17164000000000001
12381,2,0.056167999999999996,0.020731,-0.00016584,0.0021,0.020647,-0.056442,0.16676
12382,2,0.054483000000000004,0.020797,-0.00014163,0.0021,0.020702,-0.054851,0.17064000000000001
12383,2,0.057651999999999995,0.028792,-7.746e-05,0.0021,0.02872,-0.057878,0.17185
12384,2,0.051836,0.023003,-9.2549e-05,0.0021,0.022837,-0.052289999999999996,0.17315999999999998
